app,func,end_timestamp,duration,arrival_time,trace_id,arrival_time_norm,func_id,arrival_time_hr
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022538.5136730672,0.041,138.47267306724098,71,138.47267306724098,inception,0.03846463140756694
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022540.0262210368,1.306,138.7202210368123,71,138.7202210368123,resnet50,0.03853339473244786
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022541.4525170326,0.95,140.50251703266986,71,140.50251703266986,resnet50,0.0390284769535194
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022544.4392080308,0.867,143.57220803084783,71,143.57220803084783,resnet50,0.039881168897457735
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022549.338625908,1.024,148.31462590803858,71,148.31462590803858,resnet50,0.041198507196677385
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022556.469839096,0.039,156.43083909596317,71,156.43083909596317,inception,0.04345301085998977
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022559.6137490273,0.039,159.57474902726244,71,159.57474902726244,inception,0.04432631917423957
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022561.8042759896,2.076,159.72827598964795,71,159.72827598964795,resnet50,0.04436896555267999
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022560.6762499808,0.942,159.73424998077098,71,159.73424998077098,resnet50,0.0443706249946586
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022562.4131069185,0.0,162.41310691845138,71,162.41310691845138,googlenet,0.04511475192179205
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022563.0919630527,0.0,163.09196305274963,71,163.09196305274963,googlenet,0.045303323070208235
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022563.164098978,0.0,163.1640989780426,71,163.1640989780426,googlenet,0.04532336082723406
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022563.3576960564,0.0,163.35769605636597,71,163.35769605636597,googlenet,0.04537713779343499
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022564.7855451108,1.078,163.70754511083942,71,163.70754511083942,resnet50,0.045474318086344286
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022576.5915749072,1.028,175.56357490713708,71,175.56357490713708,resnet50,0.04876765969642697
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022576.0262451172,0.014,176.01224511722103,71,176.01224511722103,inception,0.048892290310339176
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022580.3667490482,0.009,180.35774904827122,71,180.35774904827122,inception,0.05009937473563089
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022584.8568470478,1.355,183.5018470478244,71,183.5018470478244,resnet50,0.05097273529106234
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022584.160378933,0.014,184.1463789329864,71,184.1463789329864,inception,0.05115177192582956
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022585.4081819056,1.236,184.17218190559652,71,184.17218190559652,resnet50,0.05115893941822126
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022588.2049059868,2.105,186.09990598680452,71,186.09990598680452,resnet50,0.051694418329667924
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022587.2450649738,0.0,187.24506497383118,71,187.24506497383118,googlenet,0.05201251804828644
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022595.2537119389,0.013,195.24071193882264,71,195.24071193882264,inception,0.0542335310941174
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022595.421941042,0.0,195.4219410419464,71,195.4219410419464,googlenet,0.05428387251165178
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022601.9554829596,1.033,200.92248295957688,71,200.92248295957688,resnet50,0.05581180082210469
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022604.0154390336,0.01,204.0054390336154,71,204.0054390336154,inception,0.056668177509337614
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022606.258692026,0.0,206.2586920260219,71,206.2586920260219,googlenet,0.05729408111833941
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022610.5798809528,0.014,210.5658809528686,71,210.5658809528686,inception,0.05849052248690795
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022613.590884924,1.274,212.31688492407557,71,212.31688492407557,resnet50,0.058976912478909876
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022614.017287016,1.085,212.93228701606859,71,212.93228701606859,resnet50,0.0591478575044635
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022614.2857120036,0.009,214.27671200362965,71,214.27671200362965,inception,0.05952130888989712
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022614.3419880868,0.0,214.34198808681685,71,214.34198808681685,googlenet,0.059539441135226905
