app,func,end_timestamp,duration,arrival_time,arrival_time_fix,trace_id,arrival_time_norm
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289634.91048908234,0.045,1634.8654890823527,289634.8639981823,20,1634.8654890823527
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289639.5471498966,0.044,1639.5031498966273,289639.50165899657,20,1639.5031498966273
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289647.92670607567,0.05,1647.87670607568,289647.8752151756,20,1647.87670607568
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289649.4804890156,0.046,1649.4344890156062,289649.43299811555,20,1649.4344890156062
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289657.747344017,0.045,1657.702344017045,289657.700853117,20,1657.702344017045
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289659.27423501015,0.045,1659.2292350101634,289659.2277441101,20,1659.2292350101634
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289660.9483599663,0.043,1660.905359966273,289660.9038690662,20,1660.905359966273
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289662.55061101913,0.046,1662.5046110191615,289662.5031201191,20,1662.5046110191615
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289663.96551704407,0.046,1663.9195170440944,289663.91802614403,20,1663.9195170440944
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289665.71535491943,0.045,1665.67035491945,289665.6688640194,20,1665.67035491945
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289668.12733101845,0.052,1668.0753310184227,289668.07384011836,20,1668.0753310184227
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289669.6994030476,0.048,1669.65140304761,289669.64991214755,20,1669.65140304761
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289671.26133298874,0.047,1671.2143329887185,289671.21284208866,20,1671.2143329887185
